id;partida_id;clube;cartao;atleta;posicao;minuto
2458;5461;Fluminense;Amarelo;Giovanni;;83
2459;5462;Atletico-MG;Amarelo;Leandro Donizete;Meio-campo;90+1
2460;5462;Atletico-MG;Amarelo;Frickson Erazo;Zagueiro;52
2461;5463;Chapecoense;Amarelo;Hyoran;;80
2462;5463;Athletico-PR;Amarelo;Walter Henrique da Silva;Atacante;26
2463;5464;Gremio;Amarelo;Walace;Meio-campo;45
2464;5464;Gremio;Amarelo;Bressan;Zagueiro;28
2465;5464;Vitoria;Amarelo;Tiago Real;Meio-campo;45
2466;5464;Vitoria;Amarelo;Victor Ramos;Zagueiro;21
2467;5465;Sport;Amarelo;Edmilson dos Santos Silva;Atacante;77
2468;5466;Coritiba;Amarelo;Nery Bareiro;Zagueiro;3
2469;5466;Internacional;Amarelo;Danilo Fernandes;Goleiro;64
2470;5466;Internacional;Amarelo;Gustavo Ferrareis;Meio-campo;55
2471;5464;Gremio;Vermelho;Bressan;Zagueiro;31
2472;5463;Chapecoense;Amarelo;SÇrgio Manoel Barbosa Santos;Zagueiro;80
2473;5463;Athletico-PR;Amarelo;Leonardo Moreira Morais;Zagueiro;86
2474;5464;Gremio;Amarelo;Marcelo Oliveira Ferreira;Zagueiro;66
2475;5464;Gremio;Amarelo;Ramiro Moschen Benetti;Meio-campo;42
2476;5464;Vitoria;Amarelo;Euller;Zagueiro;56
2477;5464;Vitoria;Amarelo;Dagoberto Pelentier;Meio-campo;25
2478;5465;Sport;Amarelo;Samuel Xavier;Zagueiro;89
2479;5466;Coritiba;Amarelo;Luccas Claro;Zagueiro;83
2480;5466;Internacional;Amarelo;Victor Vin°cius Coelho Santos;Atacante;87
2481;5466;Internacional;Amarelo;Alan Henrique Costa;Zagueiro;61
2482;5466;Internacional;Amarelo;Eduardo Sasha;Meio-campo;26
2483;5466;Coritiba;Vermelho;Nery Bareiro;Zagueiro;90+1
2484;5467;Cruzeiro;Amarelo;Bruno Edgar;Meio-campo;90
2485;5467;Cruzeiro;Amarelo;Lucas Romero;Meio-campo;86
2486;5467;Palmeiras;Amarelo;Danilo Neves;Meio-campo;86
2487;5468;Corinthians;Amarelo;Luciano da Rocha Neves;Atacante;75
2488;5468;Corinthians;Amarelo;Uendel Pereira Gonáalves;Zagueiro;33
2489;5467;Cruzeiro;Amarelo;Giorgian De Arrascaeta;Meio-campo;88
2490;5467;Cruzeiro;Amarelo;Bruno Rodrigo;Zagueiro;72
2491;5467;Palmeiras;Amarelo;Edu Dracena;Zagueiro;74
2492;5468;Corinthians;Amarelo;µngel Romero;Meio-campo;64
2493;5468;Santa Cruz;Amarelo;Wesley de Jesus Correia;;90
2494;5469;America-MG;Amarelo;Borges;;90+4
2495;5469;America-MG;Amarelo;Danilo Barcelos;Meio-campo;65
2496;5469;Atletico-MG;Amarelo;Marcos Rocha;Zagueiro;74
2497;5470;Fluminense;Amarelo;Wellington do Nascimento Silva;Zagueiro;90+1
2498;5471;Vitoria;Amarelo;Diego Renan;Zagueiro;89
2499;5471;Ponte Preta;Amarelo;Matheus Jesus;Meio-campo;89
2500;5472;Athletico-PR;Amarelo;Hernani Azevedo Junior;Meio-campo;86
2501;5473;Internacional;Amarelo;Rodrigo Dourado;Meio-campo;68
2502;5473;Internacional;Amarelo;Geferson Cerqueira Teles;Zagueiro;40
2503;5473;Botafogo-RJ;Amarelo;Sid∆o;Goleiro;66
2504;5474;Santos;Amarelo;Lucas Rafael Ara£jo Lima;Meio-campo;71
2505;5474;Sao Paulo;Amarelo;Diego Lugano;Zagueiro;88
2506;5474;Sao Paulo;Amarelo;Jonathan Calleri;Atacante;17
2507;5475;Sport;Amarelo;Gabriel Xavier;Meio-campo;41
2508;5475;Chapecoense;Amarelo;Lucas Gomes;Meio-campo;40
2509;5476;Figueirense;Amarelo;Elicarlos;Meio-campo;90+3
2510;5476;Figueirense;Amarelo;Dudu;Meio-campo;43
2511;5476;Coritiba;Amarelo;Leandro;;86
2512;5476;Coritiba;Amarelo;KlÇber;Atacante;41
2513;5472;Gremio;Vermelho;Ramiro Moschen Benetti;Meio-campo;90+3
2514;5474;Sao Paulo;Vermelho;Diego Lugano;Zagueiro;90+1
2515;5469;America-MG;Amarelo;Adalberto dos Santos Rodrigues;Zagueiro;89
2516;5469;Atletico-MG;Amarelo;Leonardo Silva;Zagueiro;90+4
2517;5469;Atletico-MG;Amarelo;Clayton da Silveira da Silva;Meio-campo;29
2518;5471;Vitoria;Amarelo;Kieza;Atacante;90+6
2519;5471;Vitoria;Amarelo;Antìnio Eduardo Pereira dos Santos;Zagueiro;52
2520;5471;Ponte Preta;Amarelo;Felipe Azevedo;Atacante;67
2521;5473;Internacional;Amarelo;Alan Henrique Costa;Zagueiro;83
2522;5473;Internacional;Amarelo;Ernando Rodrigues Lopes;Zagueiro;45+3
2523;5473;Botafogo-RJ;Amarelo;Gerv†sio N£§ez;;82
2524;5473;Botafogo-RJ;Amarelo;Renan Fonseca;Zagueiro;5
2525;5474;Santos;Amarelo;Gabriel Barbosa;Meio-campo;60
2526;5474;Sao Paulo;Amarelo;Hudson;;71
2527;5475;Sport;Amarelo;Rithely;Meio-campo;65
2528;5475;Sport;Amarelo;Rodrigo Mancha;Meio-campo;33
2529;5475;Chapecoense;Amarelo;Silvinho;Meio-campo;30
2530;5476;Figueirense;Amarelo;Jackson Caucaia;Meio-campo;68
2531;5476;Coritiba;Amarelo;Carlos Emiliano Pereira;Zagueiro;87
2532;5476;Coritiba;Amarelo;Jo∆o Paulo Silva;Meio-campo;62
2533;5473;Internacional;Vermelho;Fabinho;Meio-campo;43
2534;5477;Internacional;Amarelo;Fernando Paix∆o da Silva;Meio-campo;45+2
2535;5478;Vitoria;Amarelo;Nickson Gabriel Reis Silva;;90
2536;5478;Vitoria;Amarelo;Tiago Real;Meio-campo;13
2537;5478;Sport;Amarelo;Reinaldo Lenis;;66
2538;5478;Sport;Amarelo;Everton Felipe;Meio-campo;13
2539;5479;Gremio;Amarelo;Douglas dos Santos;Meio-campo;75
2540;5479;Santos;Amarelo;Yuri Oliveira Lima;;84
2541;5479;Santos;Amarelo;Lucas Rafael Ara£jo Lima;Meio-campo;34
2542;5480;Coritiba;Amarelo;Leandro;Meio-campo;43
2543;5480;Athletico-PR;Amarelo;Deivid Willian da Silva;Meio-campo;58
2544;5481;Chapecoense;Amarelo;Rafael Lima;;88
2545;5481;Chapecoense;Amarelo;Ananias El¢i Castro Monteiro;Meio-campo;72
2546;5481;Cruzeiro;Amarelo;Bruno Viana;Zagueiro;68
2547;5481;Cruzeiro;Amarelo;Mat°as Pisano;Meio-campo;45
2548;5481;Cruzeiro;Amarelo;Bryan Silva Garcia;Zagueiro;28
2549;5482;Sao Paulo;Amarelo;Maicon Pereira Roque;Zagueiro;81
2550;5482;Sao Paulo;Amarelo;Carlos Andrade Souza;Zagueiro;33
2551;5482;Fluminense;Amarelo;Douglas Augusto Soares Gomes;Meio-campo;90+2
2552;5482;Fluminense;Amarelo;C°cero Santos;Meio-campo;21
2553;5483;America-MG;Amarelo;Leandro Guerreiro;Meio-campo;20
2554;5478;Sport;Vermelho;Everton Felipe;Meio-campo;24
2555;5477;Flamengo;Amarelo;RÇver;Zagueiro;34
2556;5478;Vitoria;Amarelo;Vander Luiz Silva Souza;Meio-campo;90+4
2557;5478;Vitoria;Amarelo;Dagoberto Pelentier;Atacante;68
2558;5478;Sport;Amarelo;Vin°cius Vasconcelos Ara£jo;;90+3
2559;5478;Sport;Amarelo;Durval;Zagueiro;22
2560;5479;Gremio;Amarelo;Walace;Meio-campo;90+4
2561;5479;Gremio;Amarelo;Ed°lson Mendes Guimar∆es;Zagueiro;34
2562;5479;Santos;Amarelo;JosÇ Carlos Cracco Neto;Zagueiro;62
2563;5480;Coritiba;Amarelo;Edinho;Meio-campo;90+2
2564;5480;Coritiba;Amarelo;Jo∆o Paulo Silva;Meio-campo;32
2565;5480;Athletico-PR;Amarelo;Pablo Felipe Teixeira;Meio-campo;43
2566;5481;Chapecoense;Amarelo;Guilherme Gimenez de Souza;Zagueiro;82
2567;5481;Chapecoense;Amarelo;JosÇ Gildeixon Clemente de Paiva;Meio-campo;44
2568;5481;Cruzeiro;Amarelo;Lucas Rios Marques;;65
2569;5481;Cruzeiro;Amarelo;Willian Gomes de Siqueira;Atacante;33
2570;5481;Cruzeiro;Amarelo;Mayke;Zagueiro;26
2571;5482;Sao Paulo;Amarelo;Paulo Henrique Ganso;;64
2572;5482;Sao Paulo;Amarelo;Christian Cueva;Meio-campo;13
2573;5482;Fluminense;Amarelo;Giovanni;Zagueiro;72
2574;5483;America-MG;Amarelo;Adalberto dos Santos Rodrigues;Zagueiro;49
2575;5483;Corinthians;Amarelo;Marquinhos;Meio-campo;72
2576;5478;Sport;Vermelho;Reinaldo Lenis;;67
2577;5484;Santa Cruz;Amarelo;Mario SÇrgio;;50
2578;5484;Ponte Preta;Amarelo;Jeferson;Zagueiro;62
2579;5485;Figueirense;Amarelo;Rafael Moura;Atacante;33
2580;5484;Santa Cruz;Amarelo;Wesley de Jesus Correia;Meio-campo;43
2581;5485;Palmeiras;Amarelo;R¢ger Guedes;Meio-campo;64
2582;5488;America-MG;Amarelo;Adalberto dos Santos Rodrigues;Zagueiro;60
2583;5487;Coritiba;Amarelo;Carlos Emiliano Pereira;Zagueiro;80
2584;5488;Athletico-PR;Amarelo;Vin°cius;Meio-campo;69
2585;5488;America-MG;Amarelo;Jonas JessuÇ da Silva J£nior;Zagueiro;5
2586;5487;Fluminense;Amarelo;Lucas Pierre Santos Oliveira;Meio-campo;30
2587;5487;Coritiba;Amarelo;Luccas Claro;Zagueiro;76
2588;5488;Athletico-PR;Amarelo;Ot†vio Henrique Santos;Meio-campo;66
2589;5489;Cruzeiro;Amarelo;Alisson Euler de Freitas Castro;Meio-campo;63
2590;5489;Cruzeiro;Amarelo;Bryan Silva Garcia;Zagueiro;12
2591;5489;Vitoria;Amarelo;Ramon Menezes Roma;Zagueiro;45+1
2592;5490;Internacional;Amarelo;Anderson Lu°s de Abreu Oliveira;;84
2593;5490;Internacional;Amarelo;Artur;Zagueiro;40
2594;5490;Gremio;Amarelo;Ed°lson Mendes Guimar∆es;Zagueiro;90+4
2595;5490;Gremio;Amarelo;Marcelo Grohe;Goleiro;62
2596;5490;Gremio;Amarelo;Luan Guilherme de Jesus Vieira;Atacante;40
2597;5491;Chapecoense;Amarelo;Josimar;Meio-campo;70
2598;5492;Ponte Preta;Amarelo;F†bio Ferreira;Zagueiro;51
2599;5492;Sao Paulo;Amarelo;Ytalo JosÇ dos Santos;;87
2600;5493;Corinthians;Amarelo;Pedro Henrique Ribeiro Gonáalves;Zagueiro;85
2601;5493;Flamengo;Amarelo;Paolo Guerrero;Atacante;85
2602;5493;Flamengo;Amarelo;Ederson Honorato Campos;Meio-campo;45+1
2603;5494;Santa Cruz;Amarelo;Leandro Lima;;83
2604;5494;Santa Cruz;Amarelo;C°cero V°tor dos Santos J£nior;Zagueiro;32
2605;5495;Figueirense;Amarelo;Werley Ananias da Silva;Zagueiro;54
2606;5495;Atletico-MG;Amarelo;Frickson Erazo;Zagueiro;75
2607;5495;Atletico-MG;Amarelo;Leonardo Silva;Zagueiro;7
2608;5492;Sao Paulo;Vermelho;Matheus Reis;Zagueiro;9
2609;5495;Atletico-MG;Vermelho;Fred;Atacante;58
2610;5489;Cruzeiro;Amarelo;Lucas Romero;Meio-campo;46
2611;5489;Vitoria;Amarelo;Victor Ramos;Zagueiro;61
2612;5489;Vitoria;Amarelo;Antìnio Eduardo Pereira dos Santos;Zagueiro;29
2613;5490;Internacional;Amarelo;Victor Vin°cius Coelho Santos;Atacante;62
2614;5490;Internacional;Amarelo;Fernando Paix∆o da Silva;Meio-campo;27
2615;5490;Gremio;Amarelo;Ramiro Moschen Benetti;;89
2616;5490;Gremio;Amarelo;Rafael Thyere de Albuquerque Marques;Zagueiro;55
2617;5491;Santos;Amarelo;Jonathan Copete;;66
2618;5492;Ponte Preta;Amarelo;Renà J£nior;Meio-campo;56
2619;5492;Ponte Preta;Amarelo;Matheus Jesus;Meio-campo;13
2620;5492;Sao Paulo;Amarelo;Wesley Lopes Beltrame;Meio-campo;86
2621;5493;Corinthians;Amarelo;Guilherme Milhomem Gusm∆o;;71
2622;5493;Flamengo;Amarelo;M†rcio Rodrigues Ara£jo;Meio-campo;58
2623;5494;Botafogo-RJ;Amarelo;Bruno CÇsar Pereira da Silva;Meio-campo;75
2624;5494;Santa Cruz;Amarelo;Marc°lio;Meio-campo;68
2625;5495;Figueirense;Amarelo;Jocinei;Meio-campo;55
2626;5495;Atletico-MG;Amarelo;Eduardo Henrique;Meio-campo;76
2627;5495;Atletico-MG;Amarelo;J£nior Urso;Meio-campo;75
2628;5489;Vitoria;Vermelho;Ramon Menezes Roma;Zagueiro;48
2629;5495;Figueirense;Vermelho;Yago Rocha;Atacante;90+2
2630;5496;Sport;Amarelo;Agenor;Goleiro;70
2631;5496;Sport;Amarelo;Matheus Ferraz Pereira;Zagueiro;43
2632;5496;Palmeiras;Amarelo;Thiago dos Santos;Meio-campo;74
2633;5496;Palmeiras;Amarelo;Yerry Mina;Zagueiro;45
2634;5496;Sport;Amarelo;Rodney Wallace;Zagueiro;84
2635;5496;Sport;Amarelo;Samuel Xavier;Zagueiro;56
2636;5496;Palmeiras;Amarelo;R¢ger Guedes;Atacante;79
2637;5496;Palmeiras;Amarelo;Gabriel Jesus;Atacante;56
2638;5496;Palmeiras;Amarelo;Erik Nascimento de Lima;Atacante;6
2639;5497;Chapecoense;Amarelo;Thiego;Zagueiro;87
2640;5498;Coritiba;Amarelo;Colin KÉz’m-Richards;Atacante;42
2641;5498;Botafogo-RJ;Amarelo;Fernandes;;82
2642;5499;Ponte Preta;Amarelo;Jo∆o Vitor Lima Gomes;Meio-campo;68
2643;5499;Sport;Amarelo;Durval;Zagueiro;87
2644;5497;Corinthians;Amarelo;Luciano da Rocha Neves;Atacante;33
2645;5498;Botafogo-RJ;Amarelo;Diogo Barbosa;Zagueiro;85
2646;5498;Botafogo-RJ;Amarelo;Airton Ribeiro Santos;Meio-campo;23
2647;5499;Ponte Preta;Amarelo;Jeferson;Zagueiro;37
2648;5499;Sport;Amarelo;Diego Souza;Meio-campo;51
2649;5497;Chapecoense;Vermelho;Thiego;Zagueiro;90+5
2650;5500;Gremio;Amarelo;Walace;Meio-campo;59
2651;5501;Flamengo;Amarelo;Marcos RogÇrio Ricci Lopes;Zagueiro;69
2652;5501;Atletico-MG;Amarelo;Carlos CÇsar Neves;;66
2653;5501;Atletico-MG;Amarelo;Frickson Erazo;Zagueiro;17
2654;5502;Internacional;Amarelo;Raphinha;;56
2655;5503;America-MG;Amarelo;Victor Rangel;;47
2656;5503;America-MG;Amarelo;Osman;Meio-campo;35
2657;5504;Vitoria;Amarelo;M†rio SÇrgio Santos Costa;Meio-campo;90+4
2658;5504;Vitoria;Amarelo;Euller;Zagueiro;32
2659;5504;Fluminense;Amarelo;Francinilson Santos Meirelles;Meio-campo;80
2660;5504;Fluminense;Amarelo;William Matheus;Zagueiro;34
2661;5500;Figueirense;Amarelo;Renato Baruffi;Meio-campo;32
2662;5501;Atletico-MG;Amarelo;Carlos J£nior;Meio-campo;70
2663;5501;Atletico-MG;Amarelo;Robinho;Meio-campo;30
2664;5502;Internacional;Amarelo;Rodrigo Dourado;Meio-campo;64
2665;5503;Sao Paulo;Amarelo;Carlos Andrade Souza;Zagueiro;83
2666;5503;America-MG;Amarelo;Ernandes Dias Luz;Meio-campo;37
2667;5503;America-MG;Amarelo;Leandro Guerreiro;Zagueiro;23
2668;5504;Vitoria;Amarelo;Antìnio Eduardo Pereira dos Santos;Zagueiro;75
2669;5504;Fluminense;Amarelo;C°cero Santos;Meio-campo;90
2670;5504;Fluminense;Amarelo;Wellington do Nascimento Silva;Zagueiro;64
2671;5505;Athletico-PR;Amarelo;Marcos do Nascimento Teixeira;;90+3
2672;5505;Athletico-PR;Amarelo;Wanderson;Zagueiro;24
2673;5505;Cruzeiro;Amarelo;Giorgian De Arrascaeta;Atacante;79
2674;5505;Athletico-PR;Amarelo;Vin°cius;Meio-campo;35
2675;5505;Athletico-PR;Amarelo;Weverton Pereira da Silva;Goleiro;17
2676;5506;Palmeiras;Amarelo;Arouca;;85
2677;5506;Palmeiras;Amarelo;MoisÇs Lima Magalh∆es;Meio-campo;10
2678;5506;Santos;Amarelo;Gabriel Barbosa;Meio-campo;10
2679;5506;Palmeiras;Amarelo;Erik Nascimento de Lima;Atacante;18
2680;5506;Santos;Amarelo;JosÇ Carlos Cracco Neto;Zagueiro;65
2681;5507;Botafogo-RJ;Amarelo;Airton Ribeiro Santos;Meio-campo;34
2682;5507;Flamengo;Amarelo;Paolo Guerrero;Atacante;77
2683;5507;Flamengo;Amarelo;Jorge Marco de Oliveira Moraes;Zagueiro;34
2684;5508;Santos;Amarelo;Gabriel Barbosa;Meio-campo;78
2685;5508;Ponte Preta;Amarelo;Wendel Geraldo Maur°cio e Silva;Meio-campo;83
2686;5507;Botafogo-RJ;Amarelo;Emerson Santos;Zagueiro;61
2687;5507;Flamengo;Amarelo;Luiz Fernando Pereira da Silva;;87
2688;5507;Flamengo;Amarelo;êverton Cardoso da Silva;Meio-campo;39
2689;5508;Santos;Amarelo;JosÇ Carlos Cracco Neto;Zagueiro;90+4
2690;5508;Santos;Amarelo;Thiago Maia;Meio-campo;38
2691;5508;Ponte Preta;Amarelo;William Pottker;Atacante;24
2692;5509;America-MG;Amarelo;Gilson Gomes do Nascimento;Meio-campo;90+2
2693;5509;Santa Cruz;Amarelo;Grafite;Atacante;74
2694;5510;Internacional;Amarelo;William de Asevedo Furtado;Zagueiro;90+2
2695;5510;Internacional;Amarelo;Paulo Marcos de Jesus Ribeiro;Zagueiro;38
2696;5510;Palmeiras;Amarelo;Thiago dos Santos;Meio-campo;82
2697;5511;Figueirense;Amarelo;Marquinhos Pedroso;Zagueiro;85
2698;5511;Chapecoense;Amarelo;Filipe Machado;Zagueiro;45
2699;5511;Chapecoense;Amarelo;JosÇ Gildeixon Clemente de Paiva;Zagueiro;19
2700;5512;Cruzeiro;Amarelo;Duvier Riascos;;79
2701;5512;Cruzeiro;Amarelo;Rafael da Silva Francisco;;53
2702;5512;Cruzeiro;Amarelo;Rafael S¢bis;Atacante;22
2703;5513;Athletico-PR;Amarelo;Leonardo Moreira Morais;Zagueiro;58
2704;5513;Vitoria;Amarelo;Kieza;Atacante;90+2
2705;5513;Vitoria;Amarelo;Victor Ramos;Zagueiro;7
2706;5514;Corinthians;Amarelo;Fagner;Zagueiro;52
2707;5514;Sao Paulo;Amarelo;Thiago Henrique Mendes Ribeiro;Meio-campo;52
2708;5514;Sao Paulo;Amarelo;Christian Cueva;Meio-campo;16
2709;5515;Gremio;Amarelo;Marcelo Oliveira Ferreira;Zagueiro;73
2710;5509;America-MG;Amarelo;Pablo de Barros;Zagueiro;69
2711;5509;Santa Cruz;Amarelo;Hueglo dos Santos Neris;Zagueiro;14
2712;5510;Internacional;Amarelo;Ariel Nahuelp†n;;90+1
2713;5510;Internacional;Amarelo;Raphinha;Zagueiro;37
2714;5510;Palmeiras;Amarelo;Gabriel Jesus;Atacante;48
2715;5511;Chapecoense;Amarelo;Everton Kempes dos Santos Gonáalves;Atacante;82
2716;5511;Chapecoense;Amarelo;Ananias El¢i Castro Monteiro;Meio-campo;38
2717;5512;Cruzeiro;Amarelo;Bruno Viana;Zagueiro;88
2718;5512;Cruzeiro;Amarelo;Edimar Fraga;Zagueiro;73
2719;5512;Cruzeiro;Amarelo;Bruno Edgar;Meio-campo;36
2720;5513;Athletico-PR;Amarelo;Weverton Pereira da Silva;Goleiro;70
2721;5513;Athletico-PR;Amarelo;Hernani Azevedo Junior;Meio-campo;12
2722;5513;Vitoria;Amarelo;M†rio SÇrgio Santos Costa;Meio-campo;45+3
2723;5514;Corinthians;Amarelo;Elias Mendes Trindade;;59
2724;5514;Corinthians;Amarelo;Rodrigo Eduardo Costa Marinho;Meio-campo;41
2725;5514;Sao Paulo;Amarelo;Hudson;Meio-campo;37
2726;5515;Gremio;Amarelo;Ramiro Moschen Benetti;;90+3
2727;5515;Gremio;Amarelo;Jailson Marques Siqueira;Meio-campo;47
2728;5516;Atletico-MG;Amarelo;Eduardo Henrique;Meio-campo;90+1
2729;5516;Coritiba;Amarelo;Colin KÉz’m-Richards;Meio-campo;64
2730;5516;Atletico-MG;Amarelo;Ronaldo Conceiá∆o;Zagueiro;21
2731;5516;Coritiba;Amarelo;Edinho;Meio-campo;4
2732;5517;Corinthians;Amarelo;C†ssio Ramos;Goleiro;78
2733;5517;Figueirense;Amarelo;Jefferson Nogueira;Meio-campo;77
2734;5517;Figueirense;Amarelo;Yago Rocha;Meio-campo;37
2735;5517;Figueirense;Amarelo;Dodì;Meio-campo;23
2736;5518;Santa Cruz;Amarelo;Tiago Cardoso;Goleiro;54
2737;5518;Coritiba;Amarelo;Carlos Emiliano Pereira;Zagueiro;11
2738;5517;Corinthians;Amarelo;Uendel Pereira Gonáalves;Zagueiro;34
2739;5517;Figueirense;Amarelo;Bruno Alves;Zagueiro;64
2740;5517;Figueirense;Amarelo;Werley Ananias da Silva;Zagueiro;34
2741;5517;Figueirense;Amarelo;Par†;Zagueiro;21
2742;5518;Santa Cruz;Amarelo;Jo∆o Paulo;Meio-campo;39
2743;5519;Atletico-MG;Amarelo;Rafael de Souza Pereira;Meio-campo;65
2744;5520;Ponte Preta;Amarelo;Reinaldo Manoel da Silva;Zagueiro;90+6
2745;5520;Ponte Preta;Amarelo;Clayson Henrique da Silva Vieira;Meio-campo;39
2746;5520;Internacional;Amarelo;Fernando Paix∆o da Silva;Meio-campo;52
2747;5521;Sao Paulo;Amarelo;Eugenio Mena;Zagueiro;78
2748;5521;Sao Paulo;Amarelo;Diego Lugano;Zagueiro;21
2749;5522;Athletico-PR;Amarelo;Vin°cius;Meio-campo;54
2750;5522;Fluminense;Amarelo;Henrique Adriano Buss;Zagueiro;82
2751;5522;Fluminense;Amarelo;Gum;Zagueiro;53
2752;5522;Fluminense;Amarelo;Samuel;Meio-campo;39
2753;5523;Sport;Amarelo;JosÇ RogÇrio de Oliveira Melo;Meio-campo;80
2754;5523;Sport;Amarelo;Magr∆o;Goleiro;76
2755;5524;Chapecoense;Amarelo;SÇrgio Manoel Barbosa Santos;Meio-campo;44
2756;5524;Botafogo-RJ;Amarelo;Bruno CÇsar Pereira da Silva;Meio-campo;64
2757;5525;Vitoria;Amarelo;Willian Farias;Meio-campo;45+3
2758;5525;Santos;Amarelo;Gustavo Henrique Vernes;Zagueiro;85
2759;5520;Internacional;Vermelho;Fernando Paix∆o da Silva;Meio-campo;58
2760;5519;Palmeiras;Amarelo;Danilo Neves;Meio-campo;2
2761;5519;Atletico-MG;Amarelo;Carlos CÇsar Neves;Zagueiro;56
2762;5520;Ponte Preta;Amarelo;Matheus Jesus;;67
2763;5520;Internacional;Amarelo;Geferson Cerqueira Teles;Zagueiro;77
2764;5520;Internacional;Amarelo;Victor Vin°cius Coelho Santos;Atacante;45+1
2765;5521;Sao Paulo;Amarelo;Thiago Henrique Mendes Ribeiro;Meio-campo;27
2766;5522;Athletico-PR;Amarelo;Walter Henrique da Silva;Atacante;83
2767;5522;Athletico-PR;Amarelo;Leonardo Moreira Morais;Zagueiro;49
2768;5522;Fluminense;Amarelo;William Matheus;Zagueiro;50
2769;5523;Cruzeiro;Amarelo;Giorgian De Arrascaeta;Meio-campo;80
2770;5523;Sport;Amarelo;SÇrgio Antìnio Borges J£nior;Meio-campo;77
2771;5523;Sport;Amarelo;Rodney Wallace;Zagueiro;34
2772;5524;Botafogo-RJ;Amarelo;Lu°s Henrique Farinhas Taffner;;69
2773;5525;Vitoria;Amarelo;Dagoberto Pelentier;Meio-campo;45+3
2774;5525;Vitoria;Amarelo;JosÇ Welison;Meio-campo;31
2775;5525;Santos;Amarelo;Ricardo Oliveira;Atacante;44
2776;5522;Fluminense;Amarelo;Edson Felipe da Cruz;;74
2777;5521;Sao Paulo;Vermelho;Eugenio Mena;Zagueiro;79
2778;5526;Flamengo;Amarelo;Alex Santana;Goleiro;89
2779;5527;Figueirense;Amarelo;Dodì;Meio-campo;68
2780;5527;Vitoria;Amarelo;Norberto Pereira Marinho Neto;;82
2781;5527;Vitoria;Amarelo;Victor Ramos;Zagueiro;45+2
2782;5528;Sport;Amarelo;Paulo Roberto da Silva;;90+2
2783;5528;Athletico-PR;Amarelo;Marcos do Nascimento Teixeira;Meio-campo;90+3
2784;5529;Santa Cruz;Amarelo;Uillian Correia;Meio-campo;73
2785;5529;Santa Cruz;Amarelo;Wanderley de Jesus Sousa;Meio-campo;11
2786;5527;Figueirense;Vermelho;Rafael Moura;Atacante;42
2787;5527;Figueirense;Amarelo;Jackson Caucaia;Meio-campo;69
2788;5527;Figueirense;Amarelo;Rafael Silva dos Santos;Meio-campo;62
2789;5527;Vitoria;Amarelo;M†rio SÇrgio Santos Costa;Meio-campo;73
2790;5527;Vitoria;Amarelo;Ramon Menezes Roma;Zagueiro;24
2791;5528;Sport;Amarelo;SÇrgio Antìnio Borges J£nior;Meio-campo;22
2792;5529;Atletico-MG;Amarelo;Leandro Donizete;Meio-campo;24
2793;5529;Santa Cruz;Amarelo;Grafite;Atacante;45+1
2794;5527;Vitoria;Vermelho;Victor Ramos;Zagueiro;83
2795;5530;Sao Paulo;Amarelo;AndrÇs Ch†vez;;89
2796;5530;Sao Paulo;Amarelo;Bruno Vieira;Zagueiro;17
2797;5531;Fluminense;Amarelo;Edson Felipe da Cruz;;90+2
2798;5531;Fluminense;Amarelo;Gustavo Scarpa;Meio-campo;81
2799;5531;Ponte Preta;Amarelo;Clayson Henrique da Silva Vieira;Meio-campo;79
2800;5531;Ponte Preta;Amarelo;Roger Rodrigues da Silva;Atacante;57
2801;5531;Ponte Preta;Amarelo;Douglas Grolli;Zagueira;25
2802;5532;Coritiba;Amarelo;Luccas Claro;Zagueiro;76
2803;5532;Flamengo;Amarelo;Paolo Guerrero;Atacante;27
2804;5533;Internacional;Amarelo;Paulo Marcos de Jesus Ribeiro;Zagueiro;37
2805;5533;Corinthians;Amarelo;AndrÇ Felipe Ribeiro de Souza;Atacante;10
2806;5534;Cruzeiro;Amarelo;Willian Gomes de Siqueira;Atacante;37
2807;5535;Botafogo-RJ;Amarelo;Bruno CÇsar Pereira da Silva;Meio-campo;77
2808;5535;Botafogo-RJ;Amarelo;Gustavo Canales;Atacante;40
2809;5535;Palmeiras;Amarelo;Jean Raphael Vanderlei Moreira;Zagueiro;45+2
2810;5536;America-MG;Amarelo;Osman;Meio-campo;63
2811;5536;Gremio;Amarelo;Marcelo Oliveira Ferreira;Zagueiro;56
2812;5536;Gremio;Vermelho;Ed°lson Mendes Guimar∆es;Zagueiro;75
2813;5530;Sao Paulo;Amarelo;Hudson;Meio-campo;90+3
2814;5530;Sao Paulo;Amarelo;Christian Cueva;Meio-campo;69
2815;5530;Chapecoense;Amarelo;Filipe Machado;Zagueiro;90+5
2816;5531;Fluminense;Amarelo;Danilinho;;87
2817;5531;Fluminense;Amarelo;C°cero Santos;Meio-campo;15
2818;5531;Ponte Preta;Amarelo;Jo∆o Vitor Lima Gomes;Meio-campo;60
2819;5531;Ponte Preta;Amarelo;Wendel Geraldo Maur°cio e Silva;Meio-campo;36
2820;5531;Ponte Preta;Amarelo;F†bio Ferreira;Zagueiro;19
2821;5532;Flamengo;Amarelo;Marcos RogÇrio Ricci Lopes;Zagueiro;90
2822;5533;Internacional;Amarelo;Ariel Nahuelp†n;Atacante;47
2823;5533;Corinthians;Amarelo;Yago Fernando da Silva;Zagueiro;50
2824;5534;Santos;Amarelo;Ricardo Oliveira;Atacante;28
